,address
7387,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 22"
7388,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 23"
7389,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 24"
7390,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 25"
7391,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 27"
7392,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 28"
7393,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 29"
7394,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 29"
7395,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 30"
7396,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 30/53"
7397,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 35"
7398,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 37"
7399,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 41"
7400,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 43"
7401,"Респ. Татарстан, г. Казань, ул. Волгоградская, д. 45"
7402,"Респ. Татарстан, г. Казань, ул. Волкова, д. 2"
7403,"Респ. Татарстан, г. Казань, ул. Волкова, д. 7/29"
7404,"Респ. Татарстан, г. Казань, ул. Волкова, д. 11"
7405,"Респ. Татарстан, г. Казань, ул. Волкова, д. 13"
7406,"Респ. Татарстан, г. Казань, ул. Волкова, д. 14"
7407,"Респ. Татарстан, г. Казань, ул. Волкова, д. 19"
7408,"Респ. Татарстан, г. Казань, ул. Волкова, д. 22"
7409,"Респ. Татарстан, г. Казань, ул. Волкова, д. 25"
7410,"Респ. Татарстан, г. Казань, ул. Волкова, д. 26"
7411,"Респ. Татарстан, г. Казань, ул. Волкова, д. 26 (л.А,л.А1)"
7412,"Респ. Татарстан, г. Казань, ул. Волкова, д. 29А"
7413,"Респ. Татарстан, г. Казань, ул. Волкова, д. 31"
7414,"Респ. Татарстан, г. Казань, ул. Волкова, д. 39"
7415,"Респ. Татарстан, г. Казань, ул. Волкова, д. 48/22"
7416,"Респ. Татарстан, г. Казань, ул. Волкова, д. 55/21"
7417,"Респ. Татарстан, г. Казань, ул. Волкова, д. 56"
7418,"Респ. Татарстан, г. Казань, ул. Волкова, д. 60/12"
7419,"Респ. Татарстан, г. Казань, ул. Волкова, д. 70"
7420,"Респ. Татарстан, г. Казань, ул. Волкова, д. 73"
7421,"Респ. Татарстан, г. Казань, ул. Волкова, д. 77"
7422,"Респ. Татарстан, г. Казань, ул. Волкова, д. 79"
7423,"Респ. Татарстан, г. Казань, ул. Волкова, д. 84"
7424,"Респ. Татарстан, г. Казань, ул. Волкова, д. 86"
7425,"Респ. Татарстан, г. Казань, ул. Волочаевская, д. 1"
7426,"Респ. Татарстан, г. Казань, ул. Волочаевская, д. 4"
7427,"Респ. Татарстан, г. Казань, ул. Волочаевская, д. 6"
7428,"Респ. Татарстан, г. Казань, ул. Волочаевская, д. 8"
7429,"Респ. Татарстан, г. Казань, ул. Воровского, д. 1"
7430,"Респ. Татарстан, г. Казань, ул. Воровского, д. 3"
7431,"Респ. Татарстан, г. Казань, ул. Воровского, д. 3а"
7432,"Респ. Татарстан, г. Казань, ул. Воровского, д. 3 (ПГТ)"
7433,"Респ. Татарстан, г. Казань, ул. Воровского, д. 3(ПГТ)"
7434,"Респ. Татарстан, г. Казань, ул. Воровского, д. 5"
7435,"Респ. Татарстан, г. Казань, ул. Воровского, д. 7"
7436,"Респ. Татарстан, г. Казань, ул. Воровского, д. 7(ПГТ)"
7437,"Респ. Татарстан, г. Казань, ул. Воровского, д. 7 (ПГТ)"
7438,"Респ. Татарстан, г. Казань, ул. Воровского, д. 9"
7439,"Респ. Татарстан, г. Казань, ул. Воровского, д. 11"
7440,"Респ. Татарстан, г. Казань, ул. Воровского, д. 13"
7441,"Респ. Татарстан, г. Казань, ул. Воровского, д. 15"
7442,"Респ. Татарстан, г. Казань, ул. Воровского, д. 15А"
7443,"Респ. Татарстан, г. Казань, ул. Воровского, д. 17"
7444,"Респ. Татарстан, г. Казань, ул. Воровского, д. 19"
7445,"Респ. Татарстан, г. Казань, ул. Воровского, д. 21"
7446,"Респ. Татарстан, г. Казань, ул. Воровского, д. 23"
7447,"Респ. Татарстан, г. Казань, ул. Воровского, д. 25"
7448,"Респ. Татарстан, г. Казань, ул. Восстания, д. 1"
7449,"Респ. Татарстан, г. Казань, ул. Восстания, д. 3"
7450,"Респ. Татарстан, г. Казань, ул. Восстания, д. 4"
7451,"Респ. Татарстан, г. Казань, ул. Восстания, д. 4а"
7452,"Респ. Татарстан, г. Казань, ул. Восстания, д. 5"
7453,"Респ. Татарстан, г. Казань, ул. Восстания, д. 6"
7454,"Респ. Татарстан, г. Казань, ул. Восстания, д. 7"
7455,"Респ. Татарстан, г. Казань, ул. Восстания, д. 8"
7456,"Респ. Татарстан, г. Казань, ул. Восстания, д. 10"
7457,"Респ. Татарстан, г. Казань, ул. Восстания, д. 11"
7458,"Респ. Татарстан, г. Казань, ул. Восстания, д. 12"
7459,"Респ. Татарстан, г. Казань, ул. Восстания, д. 12А"
7460,"Респ. Татарстан, г. Казань, ул. Восстания, д. 13"
7461,"Респ. Татарстан, г. Казань, ул. Восстания, д. 14"
7462,"Респ. Татарстан, г. Казань, ул. Восстания, д. 15"
7463,"Респ. Татарстан, г. Казань, ул. Восстания, д. 16"
7464,"Респ. Татарстан, г. Казань, ул. Восстания, д. 17"
7465,"Респ. Татарстан, г. Казань, ул. Восстания, д. 18"
7466,"Респ. Татарстан, г. Казань, ул. Восстания, д. 18в"
7467,"Респ. Татарстан, г. Казань, ул. Восстания, д. 18г"
7468,"Респ. Татарстан, г. Казань, ул. Восстания, д. 19"
7469,"Респ. Татарстан, г. Казань, ул. Восстания, д. 20"
7470,"Респ. Татарстан, г. Казань, ул. Восстания, д. 21"
7471,"Респ. Татарстан, г. Казань, ул. Восстания, д. 22"
7472,"Респ. Татарстан, г. Казань, ул. Восстания, д. 22, к. А"
7473,"Респ. Татарстан, г. Казань, ул. Восстания, д. 23"
7474,"Респ. Татарстан, г. Казань, ул. Восстания, д. 24"
7475,"Респ. Татарстан, г. Казань, ул. Восстания, д. 25"
7476,"Респ. Татарстан, г. Казань, ул. Восстания, д. 26"
7477,"Респ. Татарстан, г. Казань, ул. Восстания, д. 27"
7478,"Респ. Татарстан, г. Казань, ул. Восстания, д. 28"
7479,"Респ. Татарстан, г. Казань, ул. Восстания, д. 29"
7480,"Респ. Татарстан, г. Казань, ул. Восстания, д. 30"
7481,"Респ. Татарстан, г. Казань, ул. Восстания, д. 31"
7482,"Респ. Татарстан, г. Казань, ул. Восстания, д. 32"
7483,"Респ. Татарстан, г. Казань, ул. Восстания, д. 33"
